accX,accY,accZ
0.01171875,0.501708984375,0.887451171875
0.054931640625,0.481689453125,0.869384765625
0.073486328125,0.487060546875,0.81982421875
0.091796875,0.45361328125,0.851806640625
-0.031005859375,0.443115234375,0.981689453125
-0.02001953125,0.354248046875,0.977783203125
0.024169921875,0.3837890625,0.88134765625
-0.014892578125,0.53662109375,0.802978515625
-0.103515625,0.591064453125,0.91943359375
-0.11181640625,0.51123046875,0.988525390625
-0.093994140625,0.48779296875,0.91357421875
-0.09423828125,0.50830078125,0.87109375
-0.100341796875,0.508544921875,0.889892578125
-0.112060546875,0.51171875,0.894287109375
-0.137451171875,0.529296875,0.88330078125
-0.14306640625,0.535400390625,0.856689453125
-0.12060546875,0.513916015625,0.848388671875
-0.11767578125,0.506591796875,0.849365234375
-0.12939453125,0.511962890625,0.868408203125
-0.138427734375,0.512939453125,0.87841796875
-0.122314453125,0.501220703125,0.875732421875
-0.109130859375,0.494873046875,0.879638671875
-0.11669921875,0.493896484375,0.881103515625
-0.135986328125,0.50439453125,0.882568359375
-0.1474609375,0.501708984375,0.885498046875
-0.1552734375,0.49853515625,0.882568359375
-0.1552734375,0.488525390625,0.87158203125
-0.169921875,0.48974609375,0.89599609375
-0.175537109375,0.493896484375,0.900390625
-0.175048828125,0.48876953125,0.8818359375
-0.18310546875,0.475341796875,0.864990234375
-0.18896484375,0.468017578125,0.86572265625
-0.197998046875,0.474853515625,0.87255859375
-0.216796875,0.48779296875,0.89111328125
-0.20751953125,0.459716796875,0.875
-0.19482421875,0.388427734375,0.930419921875
-0.218505859375,0.443603515625,0.924072265625
-0.22314453125,0.46533203125,0.894775390625
-0.232666015625,0.43310546875,0.864990234375
-0.242431640625,0.425048828125,0.878173828125
-0.2509765625,0.42236328125,0.896484375
-0.259765625,0.4248046875,0.912109375
-0.22509765625,0.3935546875,0.9150390625
-0.22705078125,0.36181640625,0.90380859375
-0.22998046875,0.353515625,0.8994140625
-0.275146484375,0.3642578125,0.90576171875
-0.272705078125,0.361572265625,0.879150390625
-0.2724609375,0.337890625,0.8798828125
-0.314697265625,0.321533203125,0.937255859375
-0.310302734375,0.330810546875,0.938720703125
-0.306396484375,0.33447265625,0.916748046875
-0.257080078125,0.1865234375,0.865234375
-0.2822265625,0.13330078125,0.89208984375
-0.211181640625,0.476806640625,0.822509765625
-0.33544921875,0.382568359375,0.90771484375
-0.255859375,0.299560546875,0.9736328125
-0.29345703125,0.371337890625,1.102783203125
-0.095947265625,0.5732421875,1.1044921875
-0.1103515625,0.810302734375,1.304443359375
0.235595703125,1.429931640625,1.29736328125
0.2568359375,1.01416015625,1.34765625
0.25927734375,0.72998046875,1.31689453125
0.23388671875,0.690185546875,1.37890625
0.2265625,0.556884765625,1.455322265625
0.172119140625,0.129638671875,1.3115234375
0.11083984375,-0.166259765625,0.990478515625
